SMILES,SPLIT
COc1ccc(CNc2ncnc(N3CCOCC3)c2N)cc1,train
Cc1ccc(CC(=O)N2CCCC(n3cccn3)C2)cn1,train
Cc1ccc(CNC(=O)C(C)Oc2ccccc2F)cc1,train
COc1ccc(S(=O)(=O)Oc2ccccc2)cc1,train
O=C(N=c1[nH]c2ccccc2[nH]1)C1COc2ccccc2C1,train
O=C(NCc1ccc(Oc2ccc(F)cc2)nc1)c1csnn1,train
O=C(NCC1CCCc2ccccc21)c1cn2cccnc2n1,train
COC(=O)CC(C)NC(=O)C(c1ccccc1)N1CCCC1,train
Cc1cc(C)n(-c2ccccc2NC(=O)N2CCCCCC2)n1,train
CCNC(=O)CN(C)S(=O)(=O)Cc1ccccc1,train
O=C(Nc1cc(Cl)ccc1O)c1cc(-n2cnnn2)ccc1F,train
CCCC(C)c1nnc(NS(=O)(=O)Cc2ccccc2)s1,train
COCCOc1ccc(CNC(=O)C2CC3CCC2O3)cc1,train
CC(=O)c1ccc(NC(=O)NCC2CN3CCCCC3CO2)cc1,train
CCC(C)NC(=O)CCC(=O)c1ccccc1OC,train
N#CCCN(Cc1ccco1)S(=O)(=O)c1ccc(F)cc1Cl,train
O=C(Cc1ccc(O)cc1)Nc1c[nH]cc(Br)c1=O,train
CCN(Cc1ccccc1NCC(=O)NC1CCC(C)CC1)C(C)=O,train
CCC(CC)NC(=O)c1cc(C(C)C)nc2onc(C)c12,train
CCN(CC)C(=O)NC(C)c1ccc(OC)c(F)c1,train
Cc1cccc(NC(=O)N2CCCC(C)C2CO)c1C#N,train
CCc1cccc(CC)c1NC(=O)N(C)Cc1ccoc1C,train
CCOC(=O)C1CCN(C(=O)c2cccc(OCC(C)C)c2)CC1,train
CC(C)CC(=O)NCCc1nc2cc(F)ccc2[nH]1,train
CN(Cc1ccncc1)C(=O)C1CCCN(C(=O)OC(C)(C)C)C1,train
Cc1ccccc1C(=O)NCC1CCN(C(=O)c2cccnc2)CC1,train
O=C(CNC(=O)c1cccc(F)c1)NCC1CN2CCCCC2CO1,train
CCOC(=O)c1ccc(NCc2ccncc2)c(N)c1,train
CC(C)(C)C(=O)NCC(=O)Nc1ccn(-c2ncccc2Cl)n1,train
CC(Oc1ccccc1C(N)=O)C(=O)NC(C)c1ccc(F)cc1,train
COc1ccc(NC(C)=O)cc1NCC(=O)Nc1ccc(Cl)cn1,train
CCNC(=O)Nc1ccc(OCC(=O)N2CCCC2)nc1,train
CC(=O)Nc1ccc(NC(=O)c2cc(C)n(C(C)(C)C)n2)c(Cl)c1,train
Cc1cc(S(C)(=O)=O)ccc1NCC(=O)NCC1CCC1,train
CN(CCCC1CCCO1)c1nc(N)nc2[nH]ncc12,train
COC(=O)c1cc(OC)c(OC)cc1NC(=O)c1ccc(C)cc1,train
CCc1nc(CNC(=O)C2Cc3cc(F)ccc3O2)cs1,train
Cc1nc(CNC(=O)C(Oc2cccc(Cl)c2)C(C)C)no1,train
Cc1cc(C)c(S(N)(=O)=O)cc1C(=O)NCC(C)C,train
O=C(CCCC1CCCCC1)N1CCC(CO)CC1,train
Cc1nn(C)c2ncc(NC(=O)NCCc3ccc(F)cc3)cc12,train
COc1ccc(C(=O)NCc2ccc3c(c2)cc(C)n3C)cc1OC,train
CC(C)C(C)(C#N)NC(=O)CSc1nnc(C2CC2)n1C,train
Cc1cc(C)cc(C(=O)NCC(=O)NCCC(C)C)c1,train
CC(C)(C)c1ccccc1NC(=O)CSc1nc(N)cc(=O)[nH]1,train
Nc1cnc2c(c1)c(CC1CC1)cn2S(=O)(=O)c1ccccc1,train
CCc1cccc2c1N(S(=O)(=O)CCCC#N)CCC2,train
Cc1ccc(F)c(NC(=O)c2n[nH]c3c2CCC3)c1,train
CC(NC(=O)COn1nnc2ccccc21)c1ccccc1,train
Cc1ccccc1CNC(=O)NCC(=O)N(C)CCc1ccccn1,train
CN(C)C(=O)CN(C)S(=O)(=O)c1ccc2c(c1)CCC2,train
Cc1n[nH]c(SCC(=O)Nc2ccc(F)c(Cl)c2)n1,train
O=C(NCCC(O)c1ccoc1)Nc1cccs1,train
Cc1cc(C)cc(NC(=O)c2cc3cnn(C)c3nc2N)c1,train
CN(Cc1ccccc1F)C(=O)COC(=O)c1ccccc1O,train
COc1cccc(-c2[nH]ncc2C(=O)NCc2ccccc2C)c1,train
Cc1cc(CNC(=O)CCc2cnn(-c3ccccc3)c2)c(C)o1,train
COCCn1c(SCCn2c(=O)oc3cccnc32)nc(C)c1C,train
CCOc1ccccc1NC(=O)c1cnc(N2CCCCC2)nc1C,train
CC(=O)c1sc(NC(=O)CSc2ccc(Cl)cc2)nc1C,train
O=C(Nc1nc(-c2ccc3c(c2)CCO3)cs1)c1ccc(=O)[nH]c1,train
Cc1cc(C)n(CC(=O)Nc2cccc(C(F)(F)F)c2)c(=O)n1,train
O=C(CCCO)NCCc1c(F)cccc1Cl,train
CC(NC(=O)CCCc1cc(F)ccc1F)c1ccncc1,train
CNC(=O)Cc1csc(-c2ccc(F)cc2)n1,train
C#CCN(CC1CC1)C(=O)c1ccc(OC)c(-n2cnnn2)c1,train
Cn1cc(CNS(=O)(=O)c2ccc(Br)cc2)cn1,train
COc1cccc(CC(=O)Nc2cccc3nc(C)ccc23)c1,train
CCCCN(CC)C(=O)c1c[nH]c2ccccc2c1=O,train
CCn1cc(C(=O)Nc2ccc(OC)c(Cl)c2)c(C)n1,train
CCCc1nc(COc2cccc(OC)c2)sc1CO,train
NC(=O)c1nn(-c2ccc(F)c(F)c2)c2c1CCC2,train
CC(C)(O)CN(Cc1ccccc1)C(=O)NCc1ccsc1,train
C#CCNC(=O)CCCOc1ccc(Cl)cc1,train
CCCNC(=O)COc1ccc2nc3n(c(=O)c2c1)CCC3,train
NC(=O)C(Nc1ccccc1Br)C1CCOCC1,train
COc1ccccc1NC(=O)c1cccc(-c2nnnn2C)c1,train
CCn1cnnc1CNC(=O)c1ccccc1Oc1cccnc1,train
CNC(=O)CN(C)S(=O)(=O)c1ccc(OC(F)(F)F)cc1,train
Cn1cnnc1-c1ccc(NC(=O)C2CC=CCC2)cc1,train
Cc1cccc(NC(=O)c2nccc3c(N)ccc(C)c23)n1,train
Cc1nccc(CNC(=O)c2ccc3[nH]cnc3c2)n1,train
Cc1ccc(Cl)cc1NC(=O)c1cc(N)ccn1,train
Cn1nc2n(c1=O)CCN(CCC(=O)Nc1ccc(C#N)cc1)C2,train
Cc1noc(C)c1CNc1cccc(C(=O)N2CCOCC2)c1,train
CN(C)S(=O)(=O)NC1(C)Cc2ccccc2C1,train
O=S(=O)(CCCSc1nnnn1C1CC1)c1ccc(F)cc1,train
CCN(CC)C(=O)c1ccccc1NC(=O)c1ccc(OC)c(F)c1,train
Cc1cccc(Cn2ncn3nc(-c4ccc(F)cc4)cc3c2=O)c1,train
Cc1csc(NC(=O)Cn2c(C)csc2=O)n1,train
CCC1Oc2cc(N)ccc2N(CCCO)C1=O,train
O=C(c1cc(C2CC2)on1)N1CCCCC1CCn1cccn1,train
Cc1cc(C2CCCN2C(=O)NCC2Cc3ccccc3O2)on1,train
Cc1ccc(NC(=O)NCc2ncc[nH]2)cc1C(=O)N(C)C,train
COc1ccc2[nH]c(=O)c(CNc3ccc(C)cc3)cc2c1,train
CCOCC1CCCN(C(=O)c2[nH]c(CC)c(C(=O)OC)c2C)C1,train
CCc1nc(CC(=O)N(Cc2ccco2)Cc2ccco2)cs1,train
O=C(NCc1ccccc1OC(F)F)c1cc(-c2ccccc2)[nH]n1,train
CCc1noc(CC)c1CNC(=O)N(C)Cc1ccncc1,train
CCC(NC(=O)c1c[nH]nc1C1CCCCC1)c1nc(C)c[nH]1,train
CC(C)c1ccc2c(c1)S(=O)(=O)N=C(NCc1ccco1)N2,train
COc1ccccc1C(=O)C(C#N)c1ccccn1,train
CC(C)N(C(=O)c1cn(Cc2cccs2)nn1)c1cccnc1,train
CN(C(=O)CS(=O)c1cccc(Cl)c1)c1ccccc1,train
CC(NC(=O)Cc1ccc[nH]1)c1cccc(-n2cccn2)c1,train
Cn1cc(C#N)cc1C(=O)N1CCC(Oc2cccnc2)C1,train
CCCCn1c(SCC(=O)NCC)nc2ccccc2c1=O,train
Cc1nc2ccccc2n1CC(=O)N1CC(C)CC(C)C1,train
O=C(COc1ccc(F)cc1)Nc1c[nH]cc(Br)c1=O,train
c1cnn(CC2CN(c3nnc(C4CC4)o3)CCCO2)c1,train
Fc1ccc(NCc2ccncc2)c(OC(F)F)c1,train
CC(=O)NC1CC(c2cnn(-c3cccc(C)c3)c2)OC(C(C)C)C1,train
CC(C)(C)C(O)CC1=NS(=O)(=O)c2ccccc21,train
Cc1nnc(-c2cccc(C(=O)N(C)c3ccc(F)cc3)c2)o1,train
CN(Cc1ccccc1Cl)C(=O)c1cccc(OCC(F)F)n1,train
Cc1nc(SCC(=O)c2ccc3c(c2)CCC3)sc1CC(N)=O,train
CCOc1ccc(CC2(c3ccccc3)NC(N)=NC2=O)cc1,train
CCCN(Cc1ccccc1)C(=O)Nc1cccn(C)c1=O,train
Cn1nc(C(F)(F)F)cc1OC(=O)c1cccs1,train
COc1ccccc1S(=O)(=O)Nc1cc(N)ccc1Cl,train
N#CCOc1cccc(CC(=O)NC2CCCCC2n2cccn2)c1,train
Cc1ccc(N2C(=O)CCC2(C)C(=O)NC2CCCC2)cc1Cl,train
Cc1cccc2nnc(N3CCN(C(=O)c4cccc(F)c4)CC3)n12,train
CCOc1ccc(CNc2[nH]c(C)c(C)c2C#N)cc1,train
Cc1noc(C)c1CCC(=O)N(C)Cc1ccc(-n2cccn2)cc1,train
CC(Nc1cccc(-c2cnco2)c1)c1ccco1,train
CC(C(=O)NCCSc1ccccc1)n1cncn1,train
COc1ccc2nc(Nc3cccc(S(C)(=O)=O)c3)[nH]c2c1,train
CC(C)(CO)NC(=O)c1cccc(Br)c1,train
CC(=O)NC1CC(c2cnn(C)c2C)OC(C(C)(C)C)C1,train
N#CCc1ccc(C(=O)Nc2cccc(Cl)c2)cc1,train
CCc1nnc(NC(=O)c2cc(-c3ccccc3O)n[nH]2)s1,train
NC(=O)C1CN(C(=O)c2nccc3ccccc23)CCO1,train
COc1ccc(Cc2nnc(-c3cccnc3)s2)cc1,train
CCCNc1nnc(C2COc3cc(C)c(C)cc3O2)s1,train
COC(=O)c1cn(C(=O)c2cccs2)c2ccccc12,train
CNC(=O)Cc1c(C)nc(SCc2ccccc2)[nH]c1=O,train
CCOc1ccc(C#N)cc1NC(=O)NC(C)C(=O)NC(C)CC,train
CC(Oc1ccc(F)cc1)C(=O)Nc1ccccc1O,train
CC(NC(=O)Nc1ccc(F)c(C(N)=O)c1)c1ccco1,train
COc1c(F)cc(C2NCCc3c(O)cccc32)cc1F,train
Cc1noc(C)c1CNC(=O)C1CC(=O)N(Cc2ccccc2)C1,train
O=C(Nc1ccc2c(c1)C(=O)Nc1ccccc1O2)c1ccsc1,train
O=C(c1ccccc1-n1cnnn1)N1CCC(Oc2ccccc2)CC1,train
Cc1cccc(CN2C(=O)CCC3C2CCN3C(=O)c2ccno2)n1,train
NC(=O)Cn1cc(C(=O)N2CCCC3(CCCCCC3)C2)nn1,train
Cc1cccc(OCC(=O)N2CCc3cc(F)ccc3C2)c1,train
O=C(Cc1ccccc1)NC1CCN(C(=O)c2cnc3[nH]ccc3c2)C1,train
CN(Cc1ccccc1)C(=O)Cc1csc(-c2ncccn2)n1,train
Nc1nnc(Cc2ccc(Br)cc2)o1,train
CC(c1cccc(-n2ccnc2)c1F)C(F)(F)F,train
NC(=O)Cn1c(-c2ccccc2)nc2ccccc21,train
COCCN(C)C(=O)Nc1ccc(-n2nccc2C(F)(F)F)cc1,train
COc1ccc(-c2n[nH]cc2C(=O)Nc2cc(OC)ccc2F)cc1,train
Cc1nc(C(=O)NC(C)c2nc3ccccc3[nH]2)cs1,train
C=CCNc1ncnc(Nc2ccccc2C(=O)OC)c1N,train
O=C(NC1CC1)C(O)(c1ccccc1)c1ccccc1,train
CC(C)Cc1c(C#N)nnn1-c1ccc(Br)cc1,train
CC(CO)(CO)NC(=O)NC1CC(=O)N(c2ccccc2)C1,train
CN(C)c1cccc(CNC(=O)Nc2ccc3c(c2)COC3)c1,train
CC1(C)CC(=O)c2cnc3nc4ccccc4n3c2C1,train
Cc1cc(C)nc(Nc2nc(C(=O)N3CCCC(C)C3)cs2)n1,train
CCC(C(=O)N1CCN(C(=O)c2ccc[nH]2)CC1)n1cccn1,train
O=C(NCCc1ccc(OC(F)(F)F)cc1)C1CCC1,train
Cc1cc(C(=O)COc2cccc(Cl)c2)c(C)n1C,train
Cc1nnc(C(C)NCC2(c3ccc(Cl)cc3)CCCC2)o1,train
O=C(COCC1CC1)N1CCN(C(=O)c2cccs2)CC1,train
COc1cc(C)c(C)cc1S(=O)(=O)NCC(C)O,train
Cc1cc(S(=O)(=O)N(CCO)c2ccc(F)cc2F)c(C)o1,train
CC(C)CCNC(=O)NCC(C)(C)c1ccncc1,train
CCc1nc(N2CCOCC2)c(C#N)c2c1CCCC2,train
Cc1cccc2c1-n1nc(C(F)(F)F)nc1CN2,train
CCC(C)C(NC(=O)c1ccc(NC(=O)c2ccco2)cc1)C(N)=O,train
CS(=O)(=O)c1ccc(NC(=O)NC2(c3ccccc3F)CC2)cc1,train
Cc1nc(SCC(=O)NCC(F)(F)F)c2c(C)c(C)sc2n1,train
O=C1COc2ccc(Cl)cc2N1Cc1ccccc1F,train
CC1CN(C(C)(C)CNC(=O)Cn2ccc3ccccc32)CC(C)O1,train
CC(C)CCn1cccc1CN1CCN(c2cnn(C)c2)C(=O)C1,train
O=C(NCc1ccc(F)cc1)Nc1cc(N2CCCC2)ncn1,train
COCc1cc(-n2c(=O)n3n(c2=O)CCCC3)c(F)cc1Cl,train
Nc1nc(N2CCC3(CCOCC3)CC2)c2nc[nH]c2n1,train
COc1cccc(CSc2ncc(C#N)c(N)n2)c1,train
O=C(Nc1ccc(Cl)cc1-n1cccc1)c1ccc2nncn2c1,train
CCN(CCC#N)C(=O)CNc1cc(Cl)ccc1SC,train
O=C1c2ccccc2NC2(C(=O)Nc3cc(F)cc(F)c32)N1C1CC1,train
N#Cc1ccc(OC(=O)CN2C(=O)CSc3ccccc32)cc1,train
CCOc1ccc(OCC)c(S(=O)(=O)N2CCCCC2C)c1,train
CN(CC(N)=O)c1nn2cc(C(C)(C)C)nc2s1,train
COc1ccc(Cl)cc1C(=O)CCC(=O)N(C)C,train
CC(C)CCN(C)C(=O)c1ccc(Cl)c(S(=O)(=O)N(C)C)c1,train
Cc1ccccc1C(=O)NCCOCC(F)(F)F,train
Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)NCCCOC(C)C,train
COc1ccc(C(=O)N(C)CC(=O)NC(C)C)cc1OC(F)F,train
COCCNC(=O)CCc1cccc2ccccc12,train
CC(C)(C)NC(=O)CNS(=O)(=O)c1ccc(C#N)cc1,train
Cc1ccc(OCC(=O)Nc2ccnn2Cc2ccco2)cc1C,train
COc1ccc(C(=O)N2CC3(C)CC2CC(C)(C)C3)cc1OC,train
CC(C)(C)c1ncc(C(=O)N2CCN(Cc3ccco3)CC2)s1,train
COCCCC(=O)N1CCN(C(C)C(=O)N2CCCC2)CC1,train
CC(C)OC(=O)C1C(c2cccnc2)c2c(O)n[nH]c2CC1(C)O,train
COc1ccc(-n2nc(NC(=O)c3ccncc3)cc2C)cc1,train
CCn1nnc2c1CCN(C(=O)c1cccn1C)C2COCC1CC1,train
N#CC1CC(=O)N(c2ccc(Cl)cc2C(F)(F)F)C1,train
O=C(NCc1ccccc1)c1cc2n(n1)CCCC2,train
Nc1nc(N)nc(SCC(=O)N2CCc3sccc3C2)n1,train
CN(C)c1c(OC2CC2)ccnc1OC(C)(C)C,train
CC(NC(=O)c1ccc2ccn(C)c2c1)c1nc(-c2ccncc2)no1,train
Cc1cccc(NC(=O)Cn2nc3c4ccccc4ncn3c2=O)c1,train
CCOc1ccc(C(=O)C(C)NCc2cccnc2)cc1N,train
OCCCn1nnc(CO)c1Cc1cccs1,train
O=C1CSc2sc3c(=O)n(-c4ccccn4)cnc3c2N1,train
Cc1ccccc1OCCNC(=O)N1CCN(c2nccs2)CC1,train
CC(=O)N1CCC(C(=O)Oc2ccc(Cl)cc2)CC1,train
Cc1ccc(-c2cc(C(=O)N(C)Cc3nccn3C(F)F)on2)cc1,train
O=C(Nc1nnc(-c2ccccn2)[nH]1)C1CC(c2ccccc2)C1,train
Cn1ccc2c(C(=O)NCC3CCOCC3)cccc21,train
Cc1cc[nH]c(=NS(=O)(=O)c2ccc(C(N)=O)cc2)c1,train
Cc1cc(C)c(NC(=O)c2ccnc(OC3CCC3)c2)c(C)c1,train
COc1cc(NC(=O)N2CCOCC2C2CC2)c(OC)cc1Cl,train
Cc1ccc2ncc(C(=O)NCCCOCC(F)(F)F)n2c1,train
CCOC(=O)N1CCC(O)(c2ccccc2CCO)CC1,train
CCOC(=O)c1cnc2nc(-c3ccccc3Cl)nn2c1C,train
CC(C)NC(=O)Nc1cccc(NC(=O)c2ccsc2)c1,train
COCc1nc2cc(NC(=O)c3ccc4nncn4c3)ccc2o1,train
Cc1cccc(C2NCCc3c(F)cc(Cl)cc32)n1,train
CCCOc1cccc(CNc2ccccc2CO)c1,train
CC(NC(=O)c1ccoc1)C(=O)NCc1ccc(C(C)(C)C)cc1,train
O=C(NC1CC1)C1CCCN1C(=O)Cn1c(=O)oc2ccccc21,train
Cc1nonc1OCCNC(=O)Nc1c(C)noc1C,train
CCc1ccc(C(=O)NCc2ccccc2Cn2cccn2)cc1,train
CCOC(=O)N1CCN(C(=O)c2cnc3ccc(C)cn23)CC1,train
Cc1c(C(=O)Nc2cccc(Cl)c2)sc2nc[nH]c(=O)c12,train
Cc1cc(C)c(C)c(OCCCNC(=O)N2CCC(C(N)=O)CC2)c1,train
COc1ccc(Cl)cc1-n1nnc(C(N)=O)c1C,train
Cc1ncc(C(C)NCCc2nccn2Cc2ccccc2)s1,train
CCOC(C)C(=O)N1CCCC(c2nc(-c3ccccc3)n[nH]2)C1,train
Cc1cccc(NS(=O)(=O)N2CC(C)OC(C)C2)c1,train
CCC(CC)N(CCOC)C(=O)C1COc2ccccc2C1,train
CC(C)C(=O)OC(C#N)c1c(F)cccc1Cl,train
CCC(=O)NCC(=O)N1CCCCCC1CC(C)C,train
Cn1cc(CC2C(=O)Nc3ccccc32)c2ccccc21,train
Cc1cnn(CCC(=O)NCc2ccc(N3CCCCC3=O)cc2)c1,train
O=C(CCc1ccc(OC(F)F)cc1)Nc1ccncc1,train
CC(=O)NC(C(=O)N1CCN(C(=O)c2ccco2)CC1)C1CCCC1,train
NC(=O)c1ccccc1N1CCC(NC(=O)Cc2ccccc2O)C1,train
CC(C)(O)CCc1ccc(C(=O)NCc2nc3ccccc3o2)cc1,train
CC(C)CN1C(=O)CCC2CN(C(=O)Cn3ccc(=O)cc3)CCC21,train
O=c1cc(-c2ccccc2Cl)[nH]c2cc3c(cc12)OCO3,train
O=C(CNC(=O)c1cc(Cl)c[nH]1)NCC1CCCC1,train
CCC(C)C(=O)Nc1ccccc1SCCC(N)=O,train
COc1cc(C)cc(C(=O)N2CCN(Cc3noc(C)n3)CC2)c1O,train
CN(C)c1cccc(C(=O)Nc2cn(C)c(=O)n(C)c2=O)c1,train
CCOCc1nnc(NCc2ccc(C)s2)o1,train
CCc1cc2c(N3CCN(c4nc(C)ns4)CC3)ncnc2s1,train
CNC(=O)CCNC(=O)Cc1cn(C)c2ccccc12,train
CC(NC(=O)CCc1ccc(C#N)cc1)c1ccc(-n2ccnc2)cc1,train
Cc1ccc(=NS(=O)(=O)c2ccc(C)s2)[nH]c1,train
CN1CCOc2ccc(S(=O)(=O)NC3CCCCC3)cc21,train
COc1ccc(F)cc1C(=O)N(C)CCC(C)C,train
CCCC(C)(NS(=O)(=O)c1cccs1)C(=O)OC,train
Cc1sc(NC(=O)Cc2cccc(OC(C)C)c2)c(C(N)=O)c1C,train
O=C(CN1CCCC1=O)Nc1ccc(Oc2ccccc2)cc1,train
CC(=O)Oc1ccccc1NC(=O)Cc1ccc(Cl)cc1,train
CCS(=O)(=O)c1ccc(C(=O)NCCOC)cc1,train
Cc1ccc(C(=O)Nc2cccc(-c3ccc4c(c3)CCO4)n2)c(=O)[nH]1,train
O=C(Nc1ccc(-n2cnc3ccccc32)nc1)C1CCC1,train
CC(=O)Nc1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1,train
CC(C)(CNC(=O)C1CCCN1C(=O)C1CC1)c1ccc(Cl)cc1,train
Cc1cc(=O)n(C)cc1NC(=O)c1cc(Br)c[nH]1,train
CN(Cc1coc(-c2ccccc2)n1)S(=O)(=O)c1ccc(F)cc1,train
CCc1cccc(C)c1NC(=O)CCn1cc(C)cn1,train
Clc1ccccc1-c1cc(CNc2ncccn2)on1,train
Cn1ccnc1C(=O)c1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1,train
Cc1ccc(-c2nnc(SCC(C)C#N)n2C)cc1,train
O=C(NCc1ccc(CO)c(F)c1)Nc1cccc(F)c1,train
COc1cc(F)ccc1NC(=O)c1cccnc1OC,train
CCOC(=O)c1cc(C)sc1NC(=O)c1c(CC)noc1C,train
CCOC(=O)C1CCCN(C(=O)c2cnc(C)cn2)C1,train
CCOc1ccc(C(=O)CNc2ccccc2OC)cc1,train
CC(=O)Nc1ccc(OC(=O)C2(c3cccc(Cl)c3)CC2)cc1,train
COc1cc(F)ccc1NC(C)c1csc(C)n1,train
COc1ccc(C(=O)Nc2ccc(N3CCCC3=O)cc2)nn1,train
CC(=O)c1cccc(NC(=O)Cc2nn(C)c(=O)c3ccccc23)c1,train
COc1ccnc(NC(=O)CCCc2nc3ccccc3c(=O)[nH]2)c1,train
CCCOc1ccc(CCNC(=O)C2CCCN(C(N)=O)C2)cc1,train
CC1CN(Cc2ccccc2)CCN1C(=O)Cc1cccc(F)c1,train
CCCNC(=O)C(C)NC(=O)N(C)Cc1csc(C)n1,train
CC(=O)c1c(F)cccc1N(CC(F)(F)F)C1CC1,train
CC(=O)OC(C(=O)N1CCC(C)CC1)c1ccccc1,train
CC(C)(C)c1csc(NC(=O)Cc2ccc3c(c2)OCCO3)n1,train
CCC(CC)n1ncc2c1NC(=O)CC2c1ccccc1C#N,train
CCSc1nnc2nc3[nH]c4ccccc4c3nn12,train
COc1ccc(CNC(=O)NCC#Cc2ccc(C(C)=O)cc2)cc1,train
CCc1nc(CNc2ccc(Cl)cc2F)no1,train
CCCCc1noc(C(C)NC(C)c2nnc3n2CCCC3)n1,train
CCN(Cc1ccccc1)S(=O)(=O)c1ccc(NC(C)=O)cc1,train
COc1ccc(C(=O)NCCn2ccc(-c3ccncc3)n2)cc1,train
CCOC(=O)C1(CCn2cnc3sc(C)cc3c2=O)CCCC1=O,train
CN(CCc1ccc(F)cc1)S(=O)(=O)Cc1cccc(C#N)c1,train
COC(=O)c1cc(S(=O)(=O)N(C)C)ccc1Br,train
Cc1ccc2oc(C(=O)N3c4ccccc4CC3C)cc2n1,train
Cc1ccc(NC(=O)c2cc(S(C)(=O)=O)ccc2Cl)c(F)c1,train
CC(=O)Nc1cccc(C(=O)OCC(=O)c2ccc(Cl)cc2)c1,train
COc1ccncc1NC(=O)C(C)Sc1ccccn1,train
CCNC(=O)CCC(=O)c1cc(C(C)C)ccc1OC,train
Cc1cc2occ(CC(=O)N3CCN(C)CC3)c2c(C)c1Cl,train
COC(=O)c1c(-c2cc(Cl)cc(C)c2OC)noc1N,train
Cc1ccc(NC(=O)CSc2nnc(C3CC3)n2C)cc1F,train
CC(OC(=O)c1cc(S(C)(=O)=O)ccc1Cl)c1ccccc1,train
Cc1cc(CNC(=O)Nc2cnccc2C)ccc1F,train
Cc1ccc(CC(=O)N2CCC(OCc3ccc(F)cc3)CC2)cn1,train
CSc1ccccc1NC(=O)c1cc(C(N)=O)cn1C,train
COc1ccc(C(=O)N2CCC(CO)CC2)cc1F,train
CN(Cc1nccn1C(F)F)C(=O)CN1CCCS1(=O)=O,train
CCOc1ccc(CCC(=O)Nc2cccc(O)c2)cc1,train
Cn1cc(NC(=O)C2CCN(c3ccc(F)c(F)c3)C2=O)cn1,train
Cc1oncc1C(=O)N1CCC2(CC1)NC(=O)CC2c1cccnc1,train
CCc1noc(CC)c1CNC(=O)NCc1oc2ccccc2c1C,train
CCN(C(=O)c1cccc(C)n1)c1cccc(F)c1,train
O=C(Cc1ccc(F)cc1F)N1CCC(O)CC1,train
COc1ccc2c(CN(C)Cc3ccc(C)s3)cc(=O)oc2c1,train
CC(NC(=O)C1CC(=O)N(c2cc(F)cc(F)c2)C1)c1cccnc1,train
COc1cc2c(cc1OC)CN(c1nnnn1-c1ccccc1)CC2,train
O=C(Nc1ccc2c(c1)CNCC2)C1CC1(Cl)Cl,train
CC(C)c1nc(CN2CCN(c3nccs3)CC2)cs1,train
Cc1ccccc1-n1ccnc1SCC(=O)NCC(C)(C)C(N)=O,train
O=C(Nc1cccc(Oc2cnccn2)c1)C1Cc2ccccc2O1,train
COC(=O)Nc1cc(NC(=O)CCc2c(C)nn(C)c2C)ccc1F,train
CC1CC2CN(C(=O)CCc3ccccc3Cl)CC2O1,train
CC1CN(C(=O)Cn2nnc(-c3cccs3)n2)CCO1,train
Cc1ccc(CN(C)C(=O)c2nccc3ccccc23)o1,train
CCSc1ccc(C(=O)Nc2nnc(-c3cccnc3)o2)cc1,train
Cc1cc(C)n2c(SCCOc3ccc(C#N)cc3)nnc2n1,train
Cc1cc(NC(C)c2ccc(F)c(F)c2)n2ncnc2n1,train
CCN1CC2(CCC1=O)CCN(C(=O)c1ccc(C)cc1OC)CC2,train
CCCCNC(=O)NCc1nc2ccccc2s1,train
Cc1nn(C)c(C)c1CC(C)C(=O)NCc1nc2ccccc2s1,train
Cc1ccc(NC(=O)CC2(O)CCCCC2)cc1S(C)(=O)=O,train
CCOc1cc(C)c(-c2cc(C)nc(N)n2)cc1C,train
CN1CCc2c(nnn2C)C1COCc1ccccc1,train
CN1C(=O)COc2ccc(C(=O)Nc3ccc4c(c3)OCCO4)cc21,train
O=C(NCCO)c1cccc(OCc2noc(C3CC3)n2)c1,train
CC(C)Sc1ccccc1C(=O)NCCC(=O)N1CCOCC1,train
Cc1nc(C2CCCCCN2C(=O)Nc2ccncc2)no1,train
CCCCn1nc(C(=O)Nc2c(CC)cccc2CC)ccc1=O,train
CCC(C)NC(=O)c1ccccc1NC(=O)C1CCC1,train
Cc1cc(OCC(=O)N2CCCC2)nc(-c2ccc(Cl)cc2)n1,train
Cc1ccccc1N(CC1CCCN(S(C)(=O)=O)C1)C(C)C,train
Cc1nn2cccnc2c1C(=O)NCC(C)(C)c1ccc(Cl)cc1,train
Nc1cc(CCc2ncc3c(n2)CCCC3)ccc1F,train
Cn1ncc2c(NCCNc3cccnc3)nc(-c3ccncc3)nc21,train
CCCn1c(=O)[nH]c(=O)c2c(C(=O)OC)cc(C(C)C)nc21,train
CC(=O)N(C)CC(=O)Nc1c(C)nn(C(C)C)c1C,train
CC(=O)N1CCC2(CC1)CN(C(=O)c1cccnc1)CCO2,train
NC(=O)c1nc(CNc2nccc(-c3cccnc3)n2)no1,train
COc1ccc(CC(=O)NCCNC(=O)c2ccc(O)cc2)cc1F,train
CCc1oc2ccccc2c1C1CC(=O)Nc2[nH]nc(C(=O)NC)c21,train
O=C(OCC(=O)N1CCOCC1)c1ccc(-c2ccccc2)cc1,train
C=CCN(Cc1ccc(OC)cc1)C(=O)NCc1ccncc1,train
CC(NC(=O)NCc1ccnn1C)c1ccc(Br)cc1,train
CC(C)(C)n1c(C(N)c2ccccc2)nc2cccnc21,train
